seed,n,m,mu,run,diversity,fitness,OPT,algorithm,mutation,rob_test_0,rob_test_1,rob_test_2,rob_test_3,rob_test_4,rob_test_5,rob_test_6,rob_test_7,init
146759,100,1,25,29,1,89,67,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
135555,100,1,25,27,1,91,73,Mu1-unconst,1RAI,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
141057,100,1,25,28,1,90,65,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
130253,100,1,25,26,1,90,66,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
102641,100,1,25,20,1,89,70,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
106743,100,1,25,21,0.98674,92,72,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
62601,100,1,25,0,1,89,71,Mu1-unconst,1RAI,93.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
62703,100,1,25,1,0.986714,91,69,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
115547,100,1,25,23,1,88,66,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
85131,100,1,25,15,1,89,70,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
63507,100,1,25,3,1,91,69,Mu1-unconst,1RAI,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
79527,100,1,25,13,1,89,66,Mu1-unconst,1RAI,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
65111,100,1,25,5,1,89,68,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
70719,100,1,25,9,1,90,66,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
91535,100,1,25,17,1,90,66,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
106743,100,1,25,21,1,90,72,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
74723,100,1,25,11,1,88,69,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
98739,100,1,25,19,1,90,71,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
62703,100,1,25,1,1,91,69,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
67515,100,1,25,7,1,89,67,Mu1-unconst,1RAI,97.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
323055,100,1,50,27,1,89,69,Mu1-unconst,1RAI,95.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
251709,100,1,50,4,1,89,71,Mu1-unconst,1RAI,93.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
251007,100,1,50,3,1,89,67,Mu1-unconst,1RAI,95.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
294243,100,1,50,21,1,90,68,Mu1-unconst,1RAI,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
317753,100,1,50,26,1,88,68,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
250101,100,1,50,0,1,87,71,Mu1-unconst,1RAI,92.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
312651,100,1,50,25,1,89,68,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
262223,100,1,50,11,1,89,70,Mu1-unconst,1RAI,91.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
272631,100,1,50,15,1,87,69,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
298545,100,1,50,22,1,89,68,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
290141,100,1,50,20,1,90,69,Mu1-unconst,1RAI,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
269729,100,1,50,14,1,89,66,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
334259,100,1,50,29,1,88,64,Mu1-unconst,1RAI,93.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
250505,100,1,50,2,1,88,68,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
264525,100,1,50,12,1,88,69,Mu1-unconst,1RAI,90.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
252611,100,1,50,5,1,89,65,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
250203,100,1,50,1,1,90,69,Mu1-unconst,1RAI,93.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
260121,100,1,50,10,1,89,68,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
258219,100,1,50,9,1,88,67,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
328557,100,1,50,28,1,89,72,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
286239,100,1,50,19,1,89,67,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
282537,100,1,50,18,1,91,70,Mu1-unconst,1RAI,95.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
253713,100,1,50,6,1,89,67,Mu1-unconst,1RAI,95.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
279035,100,1,50,17,1,90,70,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
275733,100,1,50,16,1,88,63,Mu1-unconst,1RAI,95.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
256517,100,1,50,8,1,89,71,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
303047,100,1,50,23,1,90,70,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
255015,100,1,50,7,1,89,65,Mu1-unconst,1RAI,92.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
307749,100,1,50,24,1,89,72,Mu1-unconst,1RAI,92.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
267027,100,1,50,13,1,88,69,Mu1-unconst,1RAI,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
63005,100,1,25,2,0.986791,92,70,Mu1-unconst,XRAI_0.100000,95.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
72621,100,1,25,10,0.986511,91,69,Mu1-unconst,XRAI_0.100000,92.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
135555,100,1,25,27,0.985155,92,73,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
82229,100,1,25,14,0.985258,90,67,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
66213,100,1,25,6,0.985596,91,71,Mu1-unconst,XRAI_0.100000,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
77025,100,1,25,12,0.986028,91,67,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
88233,100,1,25,16,0.986199,92,68,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
141057,100,1,25,28,0.986089,91,65,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
62601,100,1,25,0,0.986028,91,71,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
64209,100,1,25,4,0.984905,92,68,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
102641,100,1,25,20,0.985883,89,70,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
146759,100,1,25,29,0.985351,90,67,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
95037,100,1,25,18,0.985212,91,65,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
69017,100,1,25,8,0.984703,91,67,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
125151,100,1,25,25,0.985573,91,67,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
130253,100,1,25,26,0.985397,91,66,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
120249,100,1,25,24,0.984406,92,66,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
111045,100,1,25,22,0.985895,92,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
275733,100,1,50,16,0.984965,91,63,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
250505,100,1,50,2,0.985965,90,68,Mu1-unconst,XRAI_0.100000,92.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
267027,100,1,50,13,0.985582,90,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
250101,100,1,50,0,0.985776,91,71,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
269729,100,1,50,14,0.985498,89,66,Mu1-unconst,XRAI_0.100000,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
253713,100,1,50,6,0.985276,89,67,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
250203,100,1,50,1,0.985671,91,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
279035,100,1,50,17,0.985375,91,70,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
272631,100,1,50,15,0.985888,89,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
317753,100,1,50,26,0.986375,90,68,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
323055,100,1,50,27,0.985903,91,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
303047,100,1,50,23,0.985744,92,70,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
252611,100,1,50,5,0.986467,89,65,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
258219,100,1,50,9,0.986277,91,67,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
262223,100,1,50,11,0.986238,90,70,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
260121,100,1,50,10,0.985579,90,68,Mu1-unconst,XRAI_0.100000,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
328557,100,1,50,28,0.986189,91,72,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
251007,100,1,50,3,0.985654,90,67,Mu1-unconst,XRAI_0.100000,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
334259,100,1,50,29,0.98553,90,64,Mu1-unconst,XRAI_0.100000,95.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
290141,100,1,50,20,0.985806,91,69,Mu1-unconst,XRAI_0.100000,91.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
294243,100,1,50,21,0.986195,90,68,Mu1-unconst,XRAI_0.100000,92.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
256517,100,1,50,8,0.985412,92,71,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
312651,100,1,50,25,0.985441,90,68,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
264525,100,1,50,12,0.985835,90,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
251709,100,1,50,4,0.986482,89,71,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
255015,100,1,50,7,0.98582,91,65,Mu1-unconst,XRAI_0.100000,92.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
298545,100,1,50,22,0.985619,90,68,Mu1-unconst,XRAI_0.100000,93.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
286239,100,1,50,19,0.986289,91,67,Mu1-unconst,XRAI_0.100000,95.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
282537,100,1,50,18,0.985628,91,70,Mu1-unconst,XRAI_0.100000,93.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
307749,100,1,50,24,0.98585,90,72,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
102641,100,1,25,20,1,89,70,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
106743,100,1,25,21,0.98674,92,72,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
69017,100,1,25,8,1,91,67,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
70719,100,1,25,9,0.985979,91,66,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
111045,100,1,25,22,1,89,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
115547,100,1,25,23,0.986187,90,66,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
125151,100,1,25,25,1,91,67,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
95037,100,1,25,18,1,89,65,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
98739,100,1,25,19,0.985979,91,71,Mu1-unconst,XRAI_0.100000,92.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
72621,100,1,25,10,1,90,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
74723,100,1,25,11,0.985703,91,69,Mu1-unconst,XRAI_0.100000,93.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
130253,100,1,25,26,1,90,66,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
64209,100,1,25,4,1,91,68,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
65111,100,1,25,5,0.984848,89,68,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
63005,100,1,25,2,1,92,70,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
63507,100,1,25,3,0.984927,92,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
120249,100,1,25,24,1,90,66,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
146759,100,1,25,29,1,89,67,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
141057,100,1,25,28,1,89,65,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
82229,100,1,25,14,1,87,67,Mu1-unconst,XRAI_0.100000,92.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
85131,100,1,25,15,0.986524,91,70,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
135555,100,1,25,27,1,91,73,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
62601,100,1,25,0,1,89,71,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
62703,100,1,25,1,0.986714,91,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
88233,100,1,25,16,1,90,68,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
91535,100,1,25,17,0.984871,92,66,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
66213,100,1,25,6,1,90,71,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
67515,100,1,25,7,0.985491,89,67,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
106743,100,1,25,21,1,90,72,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
77025,100,1,25,12,1,89,67,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
79527,100,1,25,13,0.986236,89,66,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,True
115547,100,1,25,23,1,89,66,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
65111,100,1,25,5,1,89,68,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
63507,100,1,25,3,1,90,69,Mu1-unconst,XRAI_0.100000,95.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
70719,100,1,25,9,1,90,66,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
74723,100,1,25,11,1,90,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
98739,100,1,25,19,1,88,71,Mu1-unconst,XRAI_0.100000,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
85131,100,1,25,15,1,90,70,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
62703,100,1,25,1,1,91,69,Mu1-unconst,XRAI_0.100000,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
67515,100,1,25,7,1,88,67,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
91535,100,1,25,17,1,89,66,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
79527,100,1,25,13,1,89,66,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
294243,100,1,50,21,1,89,68,Mu1-unconst,XRAI_0.100000,93.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
328557,100,1,50,28,1,88,72,Mu1-unconst,XRAI_0.100000,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
317753,100,1,50,26,1,89,68,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
269729,100,1,50,14,1,89,66,Mu1-unconst,XRAI_0.100000,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
255015,100,1,50,7,1,89,65,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
272631,100,1,50,15,1,88,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
279035,100,1,50,17,1,90,70,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
323055,100,1,50,27,1,89,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
286239,100,1,50,19,1,89,67,Mu1-unconst,XRAI_0.100000,93.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
253713,100,1,50,6,1,89,67,Mu1-unconst,XRAI_0.100000,95.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
250101,100,1,50,0,1,90,71,Mu1-unconst,XRAI_0.100000,94.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
290141,100,1,50,20,1,90,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
275733,100,1,50,16,1,89,63,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
260121,100,1,50,10,1,90,68,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
256517,100,1,50,8,1,89,71,Mu1-unconst,XRAI_0.100000,93.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
262223,100,1,50,11,1,89,70,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
298545,100,1,50,22,1,89,68,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
250505,100,1,50,2,1,89,68,Mu1-unconst,XRAI_0.100000,95.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
258219,100,1,50,9,1,90,67,Mu1-unconst,XRAI_0.100000,93.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
251007,100,1,50,3,1,89,67,Mu1-unconst,XRAI_0.100000,92.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
312651,100,1,50,25,1,89,68,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
282537,100,1,50,18,1,90,70,Mu1-unconst,XRAI_0.100000,93.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
264525,100,1,50,12,1,89,69,Mu1-unconst,XRAI_0.100000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,False
